[NanoDet][11-01 15:19:57]INFO: Setting up data...
[NanoDet][11-01 15:19:57]INFO: Creating model...
[NanoDet][11-01 15:20:00]INFO: hyperparams: 
[NanoDet][11-01 15:20:13]INFO: Train|Epoch1/100|Iter350(350)| lr:1.40e-01| loss_qfl:0.4048| loss_bbox:0.4334| loss_dfl:0.2546| 
[NanoDet][11-01 15:20:13]INFO: Train|Epoch1/100|Iter360(360)| lr:1.40e-01| loss_qfl:0.2064| loss_bbox:0.7050| loss_dfl:0.3032| 
[NanoDet][11-01 15:20:13]INFO: Train|Epoch1/100|Iter370(370)| lr:1.40e-01| loss_qfl:0.4059| loss_bbox:0.5019| loss_dfl:0.2555| 
[NanoDet][11-01 15:20:14]INFO: Train|Epoch1/100|Iter380(380)| lr:1.40e-01| loss_qfl:0.2498| loss_bbox:0.7708| loss_dfl:0.3953| 
[NanoDet][11-01 15:20:14]INFO: Train|Epoch1/100|Iter390(390)| lr:1.40e-01| loss_qfl:0.6237| loss_bbox:0.7665| loss_dfl:0.3930| 
[NanoDet][11-01 15:20:14]INFO: Train|Epoch1/100|Iter400(400)| lr:1.40e-01| loss_qfl:0.1724| loss_bbox:0.5998| loss_dfl:0.2725| 
[NanoDet][11-01 15:20:15]INFO: Train|Epoch2/100|Iter410(0)| lr:1.40e-01| loss_qfl:0.3522| loss_bbox:0.5051| loss_dfl:0.3075| 
[NanoDet][11-01 15:20:15]INFO: Train|Epoch2/100|Iter420(10)| lr:1.40e-01| loss_qfl:0.4118| loss_bbox:0.4146| loss_dfl:0.2302| 
[NanoDet][11-01 15:20:16]INFO: Train|Epoch2/100|Iter430(20)| lr:1.40e-01| loss_qfl:0.1724| loss_bbox:0.5960| loss_dfl:0.2967| 
[NanoDet][11-01 15:20:16]INFO: Train|Epoch2/100|Iter440(30)| lr:1.40e-01| loss_qfl:0.2209| loss_bbox:0.4851| loss_dfl:0.2225| 
[NanoDet][11-01 15:20:16]INFO: Train|Epoch2/100|Iter450(40)| lr:1.40e-01| loss_qfl:0.2155| loss_bbox:0.3987| loss_dfl:0.2300| 
[NanoDet][11-01 15:20:17]INFO: Train|Epoch2/100|Iter460(50)| lr:1.40e-01| loss_qfl:0.1949| loss_bbox:0.5633| loss_dfl:0.2630| 
[NanoDet][11-01 15:20:17]INFO: Train|Epoch2/100|Iter470(60)| lr:1.40e-01| loss_qfl:0.4713| loss_bbox:0.6939| loss_dfl:0.3760| 
[NanoDet][11-01 15:20:17]INFO: Train|Epoch2/100|Iter480(70)| lr:1.40e-01| loss_qfl:0.1797| loss_bbox:0.3875| loss_dfl:0.2270| 
[NanoDet][11-01 15:20:18]INFO: Train|Epoch2/100|Iter490(80)| lr:1.40e-01| loss_qfl:0.2357| loss_bbox:0.4794| loss_dfl:0.2375| 
[NanoDet][11-01 15:20:18]INFO: Train|Epoch2/100|Iter500(90)| lr:1.40e-01| loss_qfl:0.2312| loss_bbox:0.5438| loss_dfl:0.2669| 
[NanoDet][11-01 15:20:18]INFO: Train|Epoch2/100|Iter510(100)| lr:1.40e-01| loss_qfl:0.2752| loss_bbox:0.5435| loss_dfl:0.2909| 
[NanoDet][11-01 15:20:19]INFO: Train|Epoch2/100|Iter520(110)| lr:1.40e-01| loss_qfl:0.2771| loss_bbox:0.4595| loss_dfl:0.2356| 
[NanoDet][11-01 15:20:19]INFO: Train|Epoch2/100|Iter530(120)| lr:1.40e-01| loss_qfl:0.5193| loss_bbox:0.5724| loss_dfl:0.3035| 
[NanoDet][11-01 15:20:19]INFO: Train|Epoch2/100|Iter540(130)| lr:1.40e-01| loss_qfl:0.3585| loss_bbox:0.4540| loss_dfl:0.2312| 
[NanoDet][11-01 15:20:20]INFO: Train|Epoch2/100|Iter550(140)| lr:1.40e-01| loss_qfl:0.1140| loss_bbox:0.6511| loss_dfl:0.3089| 
[NanoDet][11-01 15:20:20]INFO: Train|Epoch2/100|Iter560(150)| lr:1.40e-01| loss_qfl:0.7542| loss_bbox:0.4701| loss_dfl:0.2749| 
[NanoDet][11-01 15:20:21]INFO: Train|Epoch2/100|Iter570(160)| lr:1.40e-01| loss_qfl:0.3250| loss_bbox:0.7799| loss_dfl:0.3141| 
[NanoDet][11-01 15:20:21]INFO: Train|Epoch2/100|Iter580(170)| lr:1.40e-01| loss_qfl:0.3198| loss_bbox:0.4895| loss_dfl:0.2466| 
[NanoDet][11-01 15:20:21]INFO: Train|Epoch2/100|Iter590(180)| lr:1.40e-01| loss_qfl:0.2396| loss_bbox:0.3980| loss_dfl:0.2367| 
[NanoDet][11-01 15:20:22]INFO: Train|Epoch2/100|Iter600(190)| lr:1.40e-01| loss_qfl:0.2202| loss_bbox:0.6823| loss_dfl:0.3312| 
[NanoDet][11-01 15:20:22]INFO: Train|Epoch2/100|Iter610(200)| lr:1.40e-01| loss_qfl:0.2821| loss_bbox:0.6723| loss_dfl:0.2393| 
[NanoDet][11-01 15:20:22]INFO: Train|Epoch2/100|Iter620(210)| lr:1.40e-01| loss_qfl:0.1415| loss_bbox:0.5233| loss_dfl:0.2513| 
[NanoDet][11-01 15:20:23]INFO: Train|Epoch2/100|Iter630(220)| lr:1.40e-01| loss_qfl:0.1601| loss_bbox:0.5618| loss_dfl:0.2917| 
[NanoDet][11-01 15:20:23]INFO: Train|Epoch2/100|Iter640(230)| lr:1.40e-01| loss_qfl:0.4403| loss_bbox:0.4357| loss_dfl:0.2294| 
[NanoDet][11-01 15:20:23]INFO: Train|Epoch2/100|Iter650(240)| lr:1.40e-01| loss_qfl:0.3997| loss_bbox:0.4447| loss_dfl:0.2547| 
[NanoDet][11-01 15:20:24]INFO: Train|Epoch2/100|Iter660(250)| lr:1.40e-01| loss_qfl:0.2128| loss_bbox:0.4354| loss_dfl:0.2469| 
[NanoDet][11-01 15:20:24]INFO: Train|Epoch2/100|Iter670(260)| lr:1.40e-01| loss_qfl:0.3338| loss_bbox:0.3891| loss_dfl:0.2121| 
[NanoDet][11-01 15:20:24]INFO: Train|Epoch2/100|Iter680(270)| lr:1.40e-01| loss_qfl:0.6752| loss_bbox:0.2872| loss_dfl:0.1961| 
[NanoDet][11-01 15:20:25]INFO: Train|Epoch2/100|Iter690(280)| lr:1.40e-01| loss_qfl:0.1551| loss_bbox:0.6137| loss_dfl:0.2901| 
[NanoDet][11-01 15:20:25]INFO: Train|Epoch2/100|Iter700(290)| lr:1.40e-01| loss_qfl:0.3242| loss_bbox:0.4238| loss_dfl:0.2341| 
[NanoDet][11-01 15:20:25]INFO: Train|Epoch2/100|Iter710(300)| lr:1.40e-01| loss_qfl:0.2419| loss_bbox:0.5713| loss_dfl:0.2806| 
[NanoDet][11-01 15:20:26]INFO: Train|Epoch2/100|Iter720(310)| lr:1.40e-01| loss_qfl:0.1479| loss_bbox:0.5302| loss_dfl:0.2544| 
[NanoDet][11-01 15:20:26]INFO: Train|Epoch2/100|Iter730(320)| lr:1.40e-01| loss_qfl:0.3287| loss_bbox:0.4992| loss_dfl:0.2426| 
[NanoDet][11-01 15:20:26]INFO: Train|Epoch2/100|Iter740(330)| lr:1.40e-01| loss_qfl:0.3031| loss_bbox:0.4595| loss_dfl:0.2713| 
[NanoDet][11-01 15:20:27]INFO: Train|Epoch2/100|Iter750(340)| lr:1.40e-01| loss_qfl:0.1294| loss_bbox:0.3985| loss_dfl:0.2215| 
[NanoDet][11-01 15:20:27]INFO: Train|Epoch2/100|Iter760(350)| lr:1.40e-01| loss_qfl:0.2811| loss_bbox:0.4341| loss_dfl:0.2333| 
[NanoDet][11-01 15:20:27]INFO: Train|Epoch2/100|Iter770(360)| lr:1.40e-01| loss_qfl:0.5417| loss_bbox:0.5221| loss_dfl:0.2696| 
[NanoDet][11-01 15:20:28]INFO: Train|Epoch2/100|Iter780(370)| lr:1.40e-01| loss_qfl:0.1882| loss_bbox:0.6171| loss_dfl:0.2544| 
[NanoDet][11-01 15:20:28]INFO: Train|Epoch2/100|Iter790(380)| lr:1.40e-01| loss_qfl:0.2124| loss_bbox:0.8012| loss_dfl:0.3397| 
[NanoDet][11-01 15:20:29]INFO: Train|Epoch2/100|Iter800(390)| lr:1.40e-01| loss_qfl:0.2464| loss_bbox:0.5677| loss_dfl:0.2652| 
[NanoDet][11-01 15:20:29]INFO: Train|Epoch2/100|Iter810(400)| lr:1.40e-01| loss_qfl:0.3694| loss_bbox:0.5453| loss_dfl:0.2722| 
[NanoDet][11-01 15:20:29]INFO: Train|Epoch3/100|Iter820(0)| lr:1.40e-01| loss_qfl:0.2574| loss_bbox:0.6001| loss_dfl:0.2586| 
[NanoDet][11-01 15:20:30]INFO: Train|Epoch3/100|Iter830(10)| lr:1.40e-01| loss_qfl:0.2999| loss_bbox:0.3249| loss_dfl:0.1964| 
[NanoDet][11-01 15:20:30]INFO: Train|Epoch3/100|Iter840(20)| lr:1.40e-01| loss_qfl:0.2021| loss_bbox:0.6528| loss_dfl:0.3002| 
[NanoDet][11-01 15:20:31]INFO: Train|Epoch3/100|Iter850(30)| lr:1.40e-01| loss_qfl:0.1783| loss_bbox:0.6043| loss_dfl:0.2925| 
[NanoDet][11-01 15:20:31]INFO: Train|Epoch3/100|Iter860(40)| lr:1.40e-01| loss_qfl:0.3270| loss_bbox:0.4743| loss_dfl:0.2702| 
[NanoDet][11-01 15:20:31]INFO: Train|Epoch3/100|Iter870(50)| lr:1.40e-01| loss_qfl:0.5936| loss_bbox:0.4444| loss_dfl:0.2264| 
[NanoDet][11-01 15:20:32]INFO: Train|Epoch3/100|Iter880(60)| lr:1.40e-01| loss_qfl:0.2128| loss_bbox:0.3506| loss_dfl:0.2398| 
[NanoDet][11-01 15:20:32]INFO: Train|Epoch3/100|Iter890(70)| lr:1.40e-01| loss_qfl:0.2177| loss_bbox:0.3951| loss_dfl:0.2554| 
[NanoDet][11-01 15:20:32]INFO: Train|Epoch3/100|Iter900(80)| lr:1.40e-01| loss_qfl:0.1398| loss_bbox:0.3430| loss_dfl:0.2069| 
[NanoDet][11-01 15:20:33]INFO: Train|Epoch3/100|Iter910(90)| lr:1.40e-01| loss_qfl:0.1904| loss_bbox:0.2987| loss_dfl:0.2069| 
[NanoDet][11-01 15:20:33]INFO: Train|Epoch3/100|Iter920(100)| lr:1.40e-01| loss_qfl:0.2616| loss_bbox:0.4566| loss_dfl:0.2265| 
[NanoDet][11-01 15:20:33]INFO: Train|Epoch3/100|Iter930(110)| lr:1.40e-01| loss_qfl:0.3438| loss_bbox:0.4799| loss_dfl:0.2598| 
[NanoDet][11-01 15:20:34]INFO: Train|Epoch3/100|Iter940(120)| lr:1.40e-01| loss_qfl:0.2217| loss_bbox:0.4400| loss_dfl:0.2432| 
[NanoDet][11-01 15:20:34]INFO: Train|Epoch3/100|Iter950(130)| lr:1.40e-01| loss_qfl:0.3014| loss_bbox:0.5790| loss_dfl:0.2900| 
[NanoDet][11-01 15:20:34]INFO: Train|Epoch3/100|Iter960(140)| lr:1.40e-01| loss_qfl:0.1467| loss_bbox:0.5532| loss_dfl:0.2613| 
[NanoDet][11-01 15:20:34]INFO: Train|Epoch3/100|Iter970(150)| lr:1.40e-01| loss_qfl:0.3497| loss_bbox:0.3183| loss_dfl:0.2107| 
[NanoDet][11-01 15:20:35]INFO: Train|Epoch3/100|Iter980(160)| lr:1.40e-01| loss_qfl:0.6539| loss_bbox:0.3092| loss_dfl:0.2132| 
[NanoDet][11-01 15:20:35]INFO: Train|Epoch3/100|Iter990(170)| lr:1.40e-01| loss_qfl:0.2967| loss_bbox:0.4485| loss_dfl:0.2236| 
[NanoDet][11-01 15:20:35]INFO: Train|Epoch3/100|Iter1000(180)| lr:1.40e-01| loss_qfl:0.2663| loss_bbox:0.3831| loss_dfl:0.1960| 
